用户ID,订单ID,订单时间,订单状态,订单实付金额,流量来源,商品类目,商品成本,运费,退款金额,退款完成日期
U00_00121,ORD00000294,2025-02-12,已支付,222.34,搜索引擎,数码,98.95,0,0.0,
U00_00121,ORD00000295,2025-06-12,已完成,103.73,小红书,家居,62.45,0,0.0,
U00_00122,ORD00000296,2025-01-03,已完成,444.65,抖音,家居,293.38,10,0.0,
U00_00123,ORD00000297,2025-01-16,已完成,499.0,小红书,美妆,315.75,10,0.0,
U00_00123,ORD00000298,2025-02-18,已完成,205.89,抖音,服饰,134.21,0,0.0,
U00_00123,ORD00000299,2025-04-17,已完成,492.4,微信,美妆,258.98,0,303.19,2025-05-30
U00_00124,ORD00000300,2025-01-24,已支付,88.21,搜索引擎,美妆,37.81,5,0.0,
U00_00124,ORD00000301,2025-02-22,已完成,483.9,搜索引擎,食品,227.93,10,0.0,
U00_00124,ORD00000302,2025-03-03,已完成,474.6,小红书,美妆,209.22,10,0.0,
U00_00125,ORD00000303,2025-01-07,已完成,253.36,小红书,食品,136.56,0,0.0,
U00_00125,ORD00000304,2025-03-27,已完成,435.46,搜索引擎,家居,193.56,5,282.8,2025-04-17
U00_00125,ORD00000305,2025-04-13,已完成,434.57,抖音,服饰,246.31,10,0.0,
U00_00125,ORD00000306,2025-06-02,已完成,423.67,搜索引擎,食品,294.35,5,0.0,
U00_00126,ORD00000307,2025-01-03,已完成,312.05,抖音,数码,149.05,0,0.0,
U00_00126,ORD00000308,2025-03-29,已完成,431.27,搜索引擎,美妆,277.16,0,0.0,
U00_00126,ORD00000309,2025-07-22,已完成,242.0,微信,服饰,122.5,5,0.0,
U00_00127,ORD00000310,2025-01-02,已完成,326.35,搜索引擎,家居,190.95,10,0.0,
U00_00127,ORD00000311,2025-02-13,已完成,111.76,其他,美妆,51.39,10,0.0,
U00_00128,ORD00000312,2025-01-17,已完成,194.72,其他,数码,93.69,0,176.29,2025-02-13
U00_00128,ORD00000313,2025-02-16,已完成,288.24,抖音,数码,181.61,5,0.0,
U00_00128,ORD00000314,2025-03-27,已支付,406.06,搜索引擎,食品,252.21,5,0.0,
U00_00128,ORD00000315,2025-05-08,已支付,316.63,抖音,食品,203.23,10,0.0,
U00_00129,ORD00000316,2025-01-07,已支付,426.51,微信,数码,274.3,15,0.0,
U00_00129,ORD00000317,2025-02-08,已完成,320.75,微信,家居,130.22,15,0.0,
U00_00129,ORD00000318,2025-03-23,已完成,129.86,抖音,数码,83.2,10,0.0,
U00_00130,ORD00000319,2025-01-31,已支付,82.64,抖音,食品,50.52,15,0.0,
U00_00130,ORD00000320,2025-02-06,已支付,379.56,微信,数码,201.57,15,0.0,
U00_00131,ORD00000321,2025-01-27,已完成,128.91,小红书,美妆,63.43,10,0.0,
U00_00131,ORD00000322,2025-06-20,已完成,193.2,其他,美妆,124.16,10,0.0,
U00_00132,ORD00000323,2025-01-24,已完成,85.01,抖音,食品,42.85,10,0.0,
U00_00132,ORD00000324,2025-02-08,已支付,361.93,抖音,美妆,182.83,0,0.0,
U00_00133,ORD00000325,2025-01-18,已支付,218.91,小红书,数码,141.99,10,0.0,
U00_00133,ORD00000326,2025-03-01,已完成,193.42,小红书,服饰,132.59,0,0.0,
U00_00133,ORD00000327,2025-04-29,已完成,490.12,抖音,服饰,245.74,10,0.0,
U00_00133,ORD00000328,2025-05-29,已完成,245.39,小红书,服饰,102.1,10,0.0,
U00_00134,ORD00000329,2025-01-09,已完成,347.27,搜索引擎,家居,169.89,0,0.0,
U00_00134,ORD00000330,2025-03-01,已完成,242.42,小红书,美妆,118.39,10,141.92,2025-03-29
U00_00134,ORD00000331,2025-06-26,已完成,228.86,其他,服饰,125.12,10,0.0,
U00_00135,ORD00000332,2025-01-12,已完成,133.96,微信,数码,55.38,15,0.0,
U00_00135,ORD00000333,2025-03-23,已支付,350.36,搜索引擎,家居,149.15,10,0.0,
U00_00135,ORD00000334,2025-04-13,已支付,418.28,搜索引擎,家居,219.84,10,0.0,
U00_00135,ORD00000335,2025-06-29,已支付,434.27,其他,家居,178.23,10,0.0,
U00_00136,ORD00000336,2025-01-15,已完成,127.8,小红书,美妆,88.86,5,0.0,
U00_00137,ORD00000337,2025-01-30,已完成,377.2,其他,服饰,242.24,0,0.0,
U00_00137,ORD00000338,2025-05-23,已完成,330.38,搜索引擎,数码,183.95,15,0.0,
U00_00138,ORD00000339,2025-01-31,已完成,95.09,其他,食品,41.05,0,0.0,
U00_00138,ORD00000340,2025-02-21,已完成,268.51,微信,服饰,156.46,0,0.0,
U00_00138,ORD00000341,2025-05-29,已支付,445.53,搜索引擎,食品,270.51,0,0.0,
U00_00138,ORD00000342,2025-06-27,已支付,407.14,抖音,数码,200.84,15,0.0,
U00_00139,ORD00000343,2025-01-15,已支付,398.31,抖音,数码,197.67,15,0.0,
U00_00139,ORD00000344,2025-07-26,已完成,121.54,小红书,家居,59.96,10,0.0,
U00_00140,ORD00000345,2025-01-01,已完成,128.18,小红书,美妆,84.93,5,0.0,
U00_00141,ORD00000346,2025-01-04,已支付,356.53,搜索引擎,数码,168.49,15,0.0,
U00_00142,ORD00000347,2025-01-03,已支付,178.28,小红书,数码,91.99,5,0.0,
U00_00142,ORD00000348,2025-03-14,已完成,280.98,小红书,数码,185.28,0,0.0,
U00_00142,ORD00000349,2025-04-09,已完成,323.75,搜索引擎,食品,221.09,10,0.0,
U00_00143,ORD00000350,2025-01-20,已支付,228.72,微信,家居,98.51,10,0.0,
U00_00143,ORD00000351,2025-04-03,已完成,201.33,微信,食品,97.23,10,0.0,
U00_00143,ORD00000352,2025-07-28,已支付,411.06,小红书,美妆,238.42,10,0.0,
U00_00144,ORD00000353,2025-01-10,已支付,166.74,抖音,家居,87.63,15,0.0,
U00_00144,ORD00000354,2025-03-24,已支付,371.02,微信,家居,224.8,15,0.0,
U00_00144,ORD00000355,2025-04-22,已完成,444.42,小红书,食品,201.92,0,0.0,
U00_00145,ORD00000356,2025-01-29,已完成,201.03,微信,服饰,85.8,10,0.0,
U00_00145,ORD00000357,2025-02-09,已完成,313.51,抖音,家居,169.02,0,0.0,
U00_00145,ORD00000358,2025-06-22,已完成,221.75,小红书,数码,108.55,0,0.0,
U00_00146,ORD00000359,2025-01-29,已支付,457.98,小红书,美妆,246.06,10,0.0,
U00_00146,ORD00000360,2025-03-21,已完成,76.11,其他,数码,40.77,5,0.0,
U00_00146,ORD00000361,2025-05-20,已完成,245.17,搜索引擎,美妆,129.65,15,147.03,2025-06-22
U00_00147,ORD00000362,2025-01-25,已支付,424.95,小红书,数码,194.28,0,0.0,
U00_00147,ORD00000363,2025-02-05,已完成,96.22,抖音,美妆,53.02,10,0.0,
U00_00148,ORD00000364,2025-01-05,已完成,204.23,小红书,服饰,136.92,10,125.02,2025-01-23
U00_00148,ORD00000365,2025-02-01,已支付,315.36,抖音,服饰,142.13,10,0.0,
U00_00148,ORD00000366,2025-03-18,已支付,330.41,抖音,美妆,191.04,0,184.33,2025-04-25
U00_00149,ORD00000367,2025-01-23,已支付,358.58,抖音,家居,144.43,15,0.0,
U00_00149,ORD00000368,2025-03-27,已完成,454.38,微信,美妆,251.49,10,0.0,
U00_00150,ORD00000369,2025-01-07,已完成,211.06,其他,服饰,110.37,5,0.0,
U00_00150,ORD00000370,2025-05-03,已完成,458.1,抖音,家居,298.03,15,394.79,2025-05-29
U01_00001,ORD00000371,2025-02-10,已完成,168.86,微信,食品,70.08,5,0.0,
U01_00001,ORD00000372,2025-03-24,已完成,102.16,小红书,数码,66.95,0,0.0,
U01_00002,ORD00000373,2025-02-11,已完成,132.29,搜索引擎,服饰,68.82,15,0.0,
U01_00002,ORD00000374,2025-05-23,已完成,376.89,搜索引擎,家居,261.74,5,0.0,
U01_00003,ORD00000375,2025-02-25,已完成,211.37,搜索引擎,美妆,86.38,5,0.0,
U01_00003,ORD00000376,2025-04-21,已支付,191.41,其他,家居,117.02,10,0.0,
U01_00004,ORD00000377,2025-02-20,已完成,92.86,微信,服饰,55.58,5,0.0,
U01_00004,ORD00000378,2025-06-30,已完成,120.62,抖音,服饰,78.96,15,0.0,
U01_00005,ORD00000379,2025-02-17,已完成,150.22,抖音,服饰,89.08,15,0.0,
U01_00005,ORD00000380,2025-04-16,已支付,251.18,抖音,美妆,109.42,15,0.0,
U01_00005,ORD00000381,2025-05-18,已支付,50.08,微信,家居,21.4,10,0.0,
U01_00006,ORD00000382,2025-02-27,已完成,74.42,其他,家居,34.74,15,0.0,
U01_00006,ORD00000383,2025-06-22,已支付,149.79,其他,食品,75.26,10,0.0,
U01_00006,ORD00000384,2025-07-06,已完成,271.59,微信,家居,175.6,15,0.0,
U01_00006,ORD00000385,2025-08-28,已支付,226.8,微信,美妆,121.82,5,0.0,
U01_00007,ORD00000386,2025-02-02,已完成,466.98,搜索引擎,服饰,304.12,10,0.0,
U01_00007,ORD00000387,2025-04-16,已完成,51.95,其他,服饰,32.25,10,0.0,
U01_00008,ORD00000388,2025-02-27,已支付,107.77,微信,家居,55.63,10,0.0,
U01_00009,ORD00000389,2025-02-10,已支付,253.78,其他,食品,111.67,15,0.0,
U01_00010,ORD00000390,2025-02-23,已支付,180.76,小红书,家居,91.03,5,0.0,
U01_00011,ORD00000391,2025-02-23,已完成,237.87,搜索引擎,美妆,148.52,10,0.0,
U01_00011,ORD00000392,2025-03-05,已完成,73.88,微信,食品,30.81,10,0.0,
U01_00011,ORD00000393,2025-04-26,已完成,182.81,搜索引擎,美妆,114.45,0,0.0,
U01_00012,ORD00000394,2025-02-13,已支付,156.92,抖音,服饰,99.69,10,0.0,
U01_00012,ORD00000395,2025-07-09,已完成,141.39,微信,家居,93.41,15,0.0,
U01_00013,ORD00000396,2025-02-25,已完成,376.21,抖音,数码,172.32,15,0.0,
U01_00013,ORD00000397,2025-04-02,已完成,242.83,其他,食品,137.68,5,178.03,2025-04-21
U01_00013,ORD00000398,2025-05-30,已支付,195.18,微信,服饰,81.05,10,0.0,
U01_00013,ORD00000399,2025-07-23,已支付,193.04,抖音,家居,89.95,5,0.0,
U01_00014,ORD00000400,2025-02-13,已支付,91.38,微信,食品,42.62,5,0.0,
U01_00014,ORD00000401,2025-03-25,已支付,328.23,抖音,美妆,178.05,10,0.0,
U01_00015,ORD00000402,2025-02-22,已完成,448.55,微信,家居,230.74,0,0.0,
U01_00015,ORD00000403,2025-03-17,已完成,419.95,搜索引擎,美妆,215.22,10,0.0,
U01_00015,ORD00000404,2025-06-04,已支付,125.33,抖音,美妆,86.09,10,0.0,
U01_00016,ORD00000405,2025-02-22,已支付,240.89,搜索引擎,美妆,103.87,10,0.0,
U01_00016,ORD00000406,2025-03-15,已完成,372.59,小红书,食品,153.27,0,0.0,
U01_00016,ORD00000407,2025-05-09,已完成,233.43,微信,美妆,124.96,15,0.0,
U01_00016,ORD00000408,2025-06-01,已完成,338.64,抖音,食品,198.28,10,0.0,
U01_00016,ORD00000409,2025-07-26,已完成,358.65,搜索引擎,服饰,208.72,10,0.0,
U01_00016,ORD00000410,2025-08-06,已支付,290.06,微信,数码,127.89,15,0.0,
U01_00017,ORD00000411,2025-02-26,已支付,440.21,其他,数码,261.65,0,0.0,
U01_00017,ORD00000412,2025-03-20,已完成,227.34,小红书,食品,128.28,0,0.0,
U01_00017,ORD00000413,2025-06-06,已完成,149.35,小红书,家居,97.14,5,0.0,
U01_00018,ORD00000414,2025-02-18,已支付,257.57,抖音,食品,145.5,10,222.23,2025-03-31
U01_00018,ORD00000415,2025-08-07,已支付,193.0,微信,家居,103.29,10,0.0,
U01_00019,ORD00000416,2025-02-19,已完成,214.02,抖音,食品,105.92,15,0.0,
U01_00019,ORD00000417,2025-03-24,已完成,338.38,微信,服饰,163.44,10,0.0,
U01_00020,ORD00000418,2025-02-27,已完成,176.28,微信,美妆,114.22,10,0.0,
U01_00021,ORD00000419,2025-02-07,已支付,457.84,搜索引擎,数码,258.9,10,0.0,
U01_00021,ORD00000420,2025-03-25,已完成,315.32,其他,家居,207.21,5,215.03,2025-04-04
U01_00022,ORD00000421,2025-02-17,已支付,113.17,小红书,服饰,50.67,10,0.0,
U01_00022,ORD00000422,2025-03-25,已完成,269.44,抖音,数码,112.86,10,0.0,
U01_00022,ORD00000423,2025-08-21,已支付,195.83,微信,食品,119.68,10,0.0,
U01_00023,ORD00000424,2025-02-19,已支付,128.23,抖音,家居,76.44,10,0.0,
U01_00023,ORD00000425,2025-04-13,已完成,208.8,其他,美妆,137.87,15,0.0,
U01_00023,ORD00000426,2025-05-06,已完成,153.5,小红书,数码,85.09,10,0.0,
U01_00024,ORD00000427,2025-02-14,已支付,415.03,搜索引擎,服饰,255.69,15,0.0,
U01_00024,ORD00000428,2025-03-27,已支付,234.9,其他,数码,111.13,5,0.0,
U01_00024,ORD00000429,2025-06-06,已支付,166.22,其他,美妆,75.47,15,0.0,
U01_00025,ORD00000430,2025-02-03,已完成,147.47,小红书,数码,85.82,15,0.0,
U01_00025,ORD00000431,2025-06-22,已完成,279.86,其他,家居,126.03,10,192.85,2025-07-10
U01_00025,ORD00000432,2025-07-07,已完成,285.22,其他,美妆,191.9,15,0.0,
U01_00026,ORD00000433,2025-02-20,已完成,67.57,抖音,服饰,42.92,10,0.0,
U01_00026,ORD00000434,2025-05-31,已完成,398.69,微信,美妆,237.13,10,0.0,
U01_00027,ORD00000435,2025-02-25,已完成,221.56,搜索引擎,数码,127.78,10,0.0,
U01_00027,ORD00000436,2025-05-20,已完成,444.54,抖音,家居,232.31,5,0.0,
U01_00028,ORD00000437,2025-02-26,已完成,192.16,其他,食品,97.75,5,0.0,
U01_00029,ORD00000438,2025-02-18,已支付,402.7,其他,服饰,219.37,10,0.0,
U01_00029,ORD00000439,2025-03-12,已支付,398.39,抖音,数码,206.94,5,0.0,
U01_00029,ORD00000440,2025-05-07,已支付,278.75,抖音,数码,177.24,10,0.0,
U01_00030,ORD00000441,2025-02-16,已完成,466.64,小红书,食品,247.61,0,242.13,2025-03-22
U01_00030,ORD00000442,2025-08-25,已完成,419.1,小红书,家居,248.14,15,0.0,
U01_00031,ORD00000443,2025-02-02,已支付,402.78,小红书,美妆,222.8,5,0.0,
U01_00031,ORD00000444,2025-05-09,已完成,400.85,其他,数码,202.81,15,0.0,
U01_00031,ORD00000445,2025-07-03,已支付,297.32,微信,食品,183.7,10,0.0,
U01_00032,ORD00000446,2025-02-20,已支付,483.38,抖音,食品,259.3,15,0.0,
U01_00032,ORD00000447,2025-07-17,已完成,480.52,搜索引擎,服饰,318.5,10,0.0,
U01_00033,ORD00000448,2025-02-25,已支付,202.85,抖音,服饰,128.34,15,0.0,
U01_00033,ORD00000449,2025-03-21,已完成,404.9,搜索引擎,食品,188.73,5,0.0,
U01_00033,ORD00000450,2025-04-27,已支付,168.51,微信,美妆,81.93,15,0.0,
U01_00033,ORD00000451,2025-05-11,已完成,209.09,小红书,服饰,139.73,10,0.0,
U01_00034,ORD00000452,2025-02-08,已完成,141.24,小红书,美妆,67.08,10,0.0,
U01_00034,ORD00000453,2025-03-31,已完成,348.54,搜索引擎,食品,203.6,10,0.0,
U01_00035,ORD00000454,2025-02-25,已支付,462.2,小红书,美妆,223.74,5,0.0,
U01_00035,ORD00000455,2025-05-12,已完成,227.17,抖音,家居,137.64,5,0.0,
U01_00035,ORD00000456,2025-07-07,已支付,220.74,微信,数码,94.97,10,0.0,
U01_00036,ORD00000457,2025-02-16,已完成,481.34,搜索引擎,数码,242.08,5,0.0,
U01_00037,ORD00000458,2025-02-22,已完成,152.86,其他,服饰,65.72,10,0.0,
U01_00037,ORD00000459,2025-03-26,已完成,481.62,搜索引擎,服饰,214.26,0,0.0,
U01_00038,ORD00000460,2025-02-09,已完成,302.96,小红书,美妆,172.79,15,0.0,
U01_00038,ORD00000461,2025-03-27,已完成,333.44,微信,食品,178.38,10,0.0,
U01_00038,ORD00000462,2025-06-04,已完成,207.99,其他,家居,125.6,10,0.0,
U01_00039,ORD00000463,2025-02-10,已支付,209.8,搜索引擎,美妆,126.29,15,0.0,
U01_00039,ORD00000464,2025-03-21,已完成,480.47,其他,家居,317.34,10,0.0,
U01_00039,ORD00000465,2025-05-11,已支付,152.7,微信,家居,75.6,10,0.0,
U01_00040,ORD00000466,2025-02-12,已完成,386.55,小红书,数码,215.03,15,0.0,
U01_00040,ORD00000467,2025-03-08,已完成,347.91,小红书,服饰,237.32,0,0.0,
U01_00040,ORD00000468,2025-04-29,已支付,262.93,抖音,美妆,109.42,15,0.0,
U01_00040,ORD00000469,2025-05-21,已完成,469.22,微信,服饰,242.57,5,0.0,
U01_00040,ORD00000470,2025-06-27,已完成,126.77,搜索引擎,服饰,52.04,10,0.0,
U01_00041,ORD00000471,2025-02-15,已完成,110.8,其他,家居,75.85,10,0.0,
U01_00042,ORD00000472,2025-02-16,已完成,292.85,微信,服饰,187.84,15,0.0,
U01_00042,ORD00000473,2025-03-01,已完成,285.49,微信,服饰,179.14,5,0.0,
U01_00043,ORD00000474,2025-02-26,已支付,181.82,微信,数码,85.34,0,0.0,
U01_00043,ORD00000475,2025-05-24,已完成,340.7,抖音,服饰,220.95,5,0.0,
U01_00044,ORD00000476,2025-02-23,已完成,358.09,搜索引擎,数码,173.82,10,0.0,
U01_00044,ORD00000477,2025-03-10,已完成,99.66,其他,服饰,53.48,15,0.0,
U01_00044,ORD00000478,2025-04-02,已完成,486.37,微信,数码,197.78,0,0.0,
U01_00044,ORD00000479,2025-07-16,已完成,147.73,搜索引擎,美妆,77.72,15,0.0,
U01_00045,ORD00000480,2025-02-05,已支付,75.22,搜索引擎,数码,47.59,0,0.0,
U01_00045,ORD00000481,2025-06-25,已完成,371.61,抖音,数码,191.54,15,0.0,
U01_00046,ORD00000482,2025-02-07,已完成,262.77,小红书,美妆,158.83,10,0.0,
U01_00046,ORD00000483,2025-04-16,已支付,337.33,小红书,美妆,155.04,0,0.0,
U01_00046,ORD00000484,2025-06-26,已完成,174.25,抖音,家居,75.95,5,0.0,
U01_00047,ORD00000485,2025-02-12,已完成,396.86,其他,食品,188.36,15,0.0,
U01_00047,ORD00000486,2025-05-21,已完成,119.26,搜索引擎,数码,66.89,0,0.0,
U01_00048,ORD00000487,2025-02-15,已完成,379.93,小红书,食品,154.41,15,0.0,
U01_00049,ORD00000488,2025-02-12,已支付,195.66,小红书,美妆,105.76,10,0.0,
U01_00050,ORD00000489,2025-02-24,已支付,133.49,小红书,食品,54.15,10,0.0,
U01_00051,ORD00000490,2025-02-20,已完成,177.41,抖音,家居,92.78,10,0.0,
U01_00051,ORD00000491,2025-03-31,已完成,108.4,搜索引擎,数码,71.77,5,85.15,2025-05-04
U01_00052,ORD00000492,2025-02-20,已支付,373.03,搜索引擎,美妆,150.68,5,0.0,
U01_00053,ORD00000493,2025-02-02,已支付,420.64,抖音,食品,201.8,0,255.73,2025-03-17
U01_00053,ORD00000494,2025-03-24,已支付,153.96,小红书,家居,79.38,5,0.0,
U01_00053,ORD00000495,2025-04-24,已完成,301.16,搜索引擎,服饰,187.87,10,0.0,
U01_00053,ORD00000496,2025-05-06,已支付,297.48,其他,服饰,164.03,5,0.0,
U01_00054,ORD00000497,2025-02-28,已支付,217.27,微信,家居,136.72,15,0.0,
U01_00055,ORD00000498,2025-02-13,已支付,50.09,抖音,家居,20.56,10,0.0,
U01_00055,ORD00000499,2025-04-08,已支付,146.67,其他,家居,72.52,10,0.0,
U01_00055,ORD00000500,2025-06-15,已支付,210.05,小红书,数码,92.74,10,0.0,
U01_00056,ORD00000501,2025-02-19,已完成,463.05,小红书,服饰,287.22,10,0.0,
U01_00057,ORD00000502,2025-02-19,已完成,221.7,搜索引擎,服饰,140.57,10,0.0,
U01_00057,ORD00000503,2025-03-25,已完成,152.02,搜索引擎,美妆,90.58,10,0.0,
U01_00057,ORD00000504,2025-04-18,已完成,304.21,抖音,服饰,151.51,5,0.0,
U01_00057,ORD00000505,2025-07-14,已完成,180.4,抖音,服饰,93.5,5,0.0,
U01_00057,ORD00000506,2025-08-13,已支付,168.15,小红书,数码,87.36,15,0.0,
U01_00058,ORD00000507,2025-02-07,已支付,269.54,其他,家居,160.56,5,0.0,
U01_00058,ORD00000508,2025-03-25,已完成,243.53,抖音,服饰,147.44,10,0.0,
U01_00058,ORD00000509,2025-07-10,已支付,126.16,小红书,服饰,63.7,15,114.69,2025-08-01
U01_00059,ORD00000510,2025-02-05,已支付,390.98,抖音,数码,256.42,0,0.0,
U01_00059,ORD00000511,2025-06-23,已完成,411.93,微信,数码,202.48,15,0.0,
U01_00060,ORD00000512,2025-02-25,已支付,166.4,抖音,服饰,90.67,5,0.0,
U01_00060,ORD00000513,2025-04-06,已完成,77.05,抖音,服饰,35.46,10,0.0,
U01_00060,ORD00000514,2025-05-13,已完成,347.17,抖音,食品,207.92,10,0.0,
U01_00061,ORD00000515,2025-02-23,已支付,94.82,抖音,数码,46.9,10,0.0,
U01_00061,ORD00000516,2025-06-30,已支付,288.24,小红书,美妆,144.14,15,0.0,
U01_00062,ORD00000517,2025-02-08,已完成,498.2,微信,服饰,345.54,10,0.0,
U01_00062,ORD00000518,2025-04-18,已完成,477.1,小红书,美妆,223.13,10,0.0,
U01_00063,ORD00000519,2025-02-14,已支付,158.16,微信,服饰,70.51,10,0.0,
U01_00063,ORD00000520,2025-03-05,已完成,311.46,微信,家居,188.5,5,0.0,
U01_00064,ORD00000521,2025-02-06,已完成,192.87,微信,数码,109.4,0,0.0,
U01_00065,ORD00000522,2025-02-21,已完成,469.96,小红书,数码,226.59,5,466.66,2025-04-11
U01_00065,ORD00000523,2025-03-19,已支付,325.56,抖音,食品,188.47,5,289.72,2025-04-06
U01_00066,ORD00000524,2025-02-16,已完成,263.23,搜索引擎,美妆,118.23,5,0.0,
U01_00066,ORD00000525,2025-04-22,已完成,494.71,搜索引擎,家居,310.35,0,0.0,
U01_00067,ORD00000526,2025-02-02,已完成,323.57,其他,家居,209.45,10,0.0,
U01_00068,ORD00000527,2025-02-02,已完成,445.0,抖音,家居,210.8,10,0.0,
U01_00068,ORD00000528,2025-05-15,已完成,229.12,小红书,服饰,112.58,10,0.0,
U01_00069,ORD00000529,2025-02-15,已完成,423.45,小红书,家居,226.76,10,0.0,
U01_00069,ORD00000530,2025-04-14,已支付,195.56,小红书,服饰,79.69,15,129.47,2025-06-04
U01_00069,ORD00000531,2025-08-04,已支付,367.8,搜索引擎,家居,217.08,0,0.0,
U01_00070,ORD00000532,2025-02-06,已完成,220.41,其他,数码,113.33,5,0.0,
U01_00070,ORD00000533,2025-03-25,已支付,370.42,搜索引擎,食品,194.79,10,0.0,
U01_00070,ORD00000534,2025-04-05,已完成,482.2,搜索引擎,服饰,193.39,10,0.0,
U01_00070,ORD00000535,2025-06-29,已完成,272.06,搜索引擎,服饰,126.52,15,217.66,2025-07-24
U01_00071,ORD00000536,2025-02-21,已完成,300.9,小红书,美妆,194.86,0,0.0,
U01_00071,ORD00000537,2025-03-28,已完成,64.59,微信,美妆,37.04,10,45.76,2025-04-18
U01_00071,ORD00000538,2025-04-10,已支付,324.99,其他,数码,197.42,10,0.0,
U01_00071,ORD00000539,2025-07-25,已完成,184.68,搜索引擎,家居,94.29,15,135.82,2025-08-11
U01_00072,ORD00000540,2025-02-09,已支付,198.14,小红书,家居,103.85,5,155.68,2025-03-31
U01_00072,ORD00000541,2025-04-24,已完成,359.89,其他,食品,244.79,10,0.0,
U01_00073,ORD00000542,2025-02-16,已完成,283.87,其他,数码,167.36,15,0.0,
U01_00073,ORD00000543,2025-04-01,已支付,259.2,搜索引擎,服饰,165.63,5,174.91,2025-05-21
U01_00073,ORD00000544,2025-05-21,已完成,140.53,微信,家居,68.09,0,0.0,
U01_00073,ORD00000545,2025-07-11,已完成,203.61,小红书,数码,125.69,10,0.0,
U01_00074,ORD00000546,2025-02-22,已支付,265.6,小红书,服饰,144.05,0,0.0,
U01_00075,ORD00000547,2025-02-02,已支付,425.8,其他,美妆,208.56,10,0.0,
U01_00076,ORD00000548,2025-02-01,已完成,202.62,其他,家居,103.86,10,0.0,
U01_00076,ORD00000549,2025-08-14,已完成,89.06,微信,数码,59.06,10,0.0,
U01_00077,ORD00000550,2025-02-06,已完成,100.5,搜索引擎,家居,63.87,5,74.5,2025-03-20
U01_00077,ORD00000551,2025-03-11,已完成,465.64,微信,数码,288.57,10,0.0,
U01_00077,ORD00000552,2025-04-17,已完成,354.52,搜索引擎,家居,155.92,0,0.0,
U01_00077,ORD00000553,2025-06-28,已完成,317.43,抖音,家居,135.26,15,0.0,
